cpu_id;cpu_name;manufacturer;cores_number;threads_number;min_clock_speed;max_clock_speed;memory
93062;Core i5-2310;Intel;4;8;2,9;3,2;6
93063;Athlon X4 940;AMD;4;8;3,2;3,6;2
93064;Athlon X4 940;AMD;4;8;3,2;3,6;2
93065;Core i3-2120;Intel;2;4;3,3;3,3;3
93066;Athlon Silver 3050GE;AMD;2;4;3,4;3,4;4
93067;Core i3-9350K;Intel;4;8;4;4,6;8
93068;Pentium G3460T;Intel;2;4;3;3;3
93069;Pentium G640;Intel;2;4;2,8;2,8;3
93070;Phenom II X4 955;AMD;4;8;3,2;3,2;6
93071;AthlonII X4 600e;AMD;4;8;2,2;2,2;2
93072;Core i3-6320;Intel;2;4;3,9;3,9;4
93073;Xeon E3-1225 v6;Intel;4;8;3,3;3,7;8
93074;Core i5-650;Intel;2;4;3,2;3,46;4
93075;Core i9-9900T;Intel;8;16;2,1;4,4;16
93076;Athlon II 170u;AMD;1;2;2;2;1
93077;Core i3-3220;Intel;2;4;3,3;3,3;3
93078;Celeron G4900;Intel;2;4;3,1;3,1;2
93079;Core i5-4590T;Intel;4;8;2;3;6
93080;Core i5-7600K;Intel;4;8;3,8;4,2;6
93081;Athlon II X4 615e;AMD;4;8;2,5;2,5;2
93082;Ryzen 3 PRO 3200GE;AMD;4;8;3,3;3,8;4
93083;Xeon E3-1285 v6;Intel;4;8;4,1;4,5;8
93084;Ryzen 5 2600;AMD;6;12;3,4;3,9;16
93085;Athlon II X2 260u;AMD;2;4;1,8;1,8;2
93086;Core i5-2390T;Intel;2;4;2,7;3,5;3
93087;Ryzen 7 PRO 2700;AMD;8;16;3,2;4,1;16
93088;A6-9550;AMD;2;4;3,8;4;1
93089;Xeon E3-1285 v3;Intel;4;8;3,6;4;8
93090;AthlonII X2 245;AMD;2;4;2,9;2,9;2
93091;Core i5-4590;Intel;4;8;3,3;3,7;6
93092;Athlon Silver PRO 3125GE;AMD;2;4;3,4;3,4;4
93093;Core i5-7400;Intel;4;8;3;3,5;6
93094;Ryzen 9 5950X;AMD;16;32;3,4;4,9;64
93095;Athlon II X2 250u;AMD;2;4;1,6;1,6;2
93096;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
93097;Xeon E-2104G;Intel;4;8;3,2;3,2;8
93098;Athlon X4 940;AMD;4;8;3,2;3,6;2
93099;Xeon E3-1231 V3;Intel;4;8;3,4;3,8;8
93100;Core i7-2600;Intel;4;8;3,4;3,8;8
93101;Xeon E3-1235;Intel;4;8;3,2;3,6;8
93102;Core i3-4330;Intel;2;4;3,5;3,5;4
93103;PhenomII X2 B59;AMD;2;4;3,4;3,4;6
93104;Celeron G530T;Intel;2;4;2;2;2
93105;Xeon E3-1230;Intel;4;8;3,2;3,6;8
93106;Xeon E3-1241 V3;Intel;4;8;3,5;3,9;8
93107;Core i7-6700T;Intel;4;8;2,8;3,6;8
93108;PRO A12-8870;AMD;4;8;3,7;4,2;2
93109;Core i5-9500;Intel;6;12;3;4,4;9
93110;Phenom II X4 905e;AMD;4;8;2,5;2,5;6
93111;Core i3-6100TE;Intel;2;4;2,7;2,7;4
93112;Phenom II X4 830;AMD;4;8;2,8;2,8;6
93113;Xeon E3-1235L v5;Intel;4;8;2;3;8
93114;Core i7-3770K;Intel;4;8;3,5;3,9;8
93115;Ryzen 3 3200GE;AMD;4;8;3,3;3,8;4
93116;AthlonII X4 600e;AMD;4;8;2,2;2,2;2
93117;Pentium G622;Intel;2;4;2,6;2,6;3
93118;A6-9550;AMD;2;4;3,8;4;1
93119;Phenom II X4 960T/960;AMD;4;8;3;3,4;6
93120;PRO A12-8870E;AMD;4;8;2,9;3,8;2
93121;Celeron G3930T;Intel;2;4;2,7;2,7;2
93122;Ryzen 3 2300X;AMD;4;8;3,5;4;8
93123;Core i5-8400T;Intel;6;12;1,7;3,3;9
93124;Ryzen 3 3200GE;AMD;4;8;3,3;3,8;4
93125;Xeon E-2278GEL;Intel;8;16;2;3,9;16
93126;Core i5-9600T;Intel;6;12;2,3;3,9;9
93127;Core i5-6600K;Intel;4;8;3,5;3,9;6
93128;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
93129;Phenom II X4 960T/960;AMD;4;8;3;3,4;6
93130;PhenomII X2 B59;AMD;2;4;3,4;3,4;6
93131;Core i5-9400F;Intel;6;12;2,9;4,1;9
93132;Core i3-3240T;Intel;2;4;2,9;2,9;3
93133;Athlon Gold PRO 3150GE;AMD;4;8;3,3;3,8;4
93134;Celeron G4900;Intel;2;4;3,1;3,1;2
93135;Core i7-4770TE;Intel;4;8;2,3;3,3;8
93136;Core i5-6600;Intel;4;8;3,3;3,9;6
93137;Phenom II X4 820;AMD;4;8;2,8;2,8;4
93138;Pentium G4560T;Intel;2;4;2,9;2,9;3
93139;Xeon E3-1225 v5;Intel;4;8;3,3;3,7;8
93140;Xeon E3-1226 V3;Intel;4;8;3,3;3,7;8
93141;Xeon E-2104G;Intel;4;8;3,2;3,2;8
93142;Ryzen 5 1600;AMD;6;12;3,2;3,6;16
93143;Xeon E3-1280 v3;Intel;4;8;3,6;4;8
93144;Xeon E3-1268L v3;Intel;4;8;2,3;3,3;8
93145;Core i3-3250;Intel;2;4;3,5;3,5;3
93146;Ryzen 5 4600GE;AMD;6;12;3,3;4,2;8
93147;Pentium G620;Intel;2;4;2,6;2,6;3
93148;Celeron G1820T;Intel;2;4;2,4;2,4;2
93149;Xeon E-2104G;Intel;4;8;3,2;3,2;8
93150;Core i7-6700TE;Intel;4;8;2,4;3,4;8
93151;Core i3-4330;Intel;2;4;3,5;3,5;4
93152;Celeron G1820;Intel;2;4;2,7;2,7;2
93153;Core i3-4160;Intel;2;4;3,6;3,6;3
93154;Celeron G3950;Intel;2;4;3;3;2
93155;Core i7-5775C;Intel;4;8;3,3;3,7;6
93156;Core i5-6402P;Intel;4;8;2,8;3,4;6
93157;AthlonII X2 B22;AMD;2;4;2,8;2,8;2
93158;Celeron G1610T;Intel;2;4;2,3;2,3;2
93159;Core i5-2500K;Intel;4;8;3,3;3,7;6
93160;Core i3-4340;Intel;2;4;3,6;3,6;4
93161;Pentium Gold G5420;Intel;2;4;3,8;3,8;4
93162;Core i7-9700KF;Intel;8;16;3,6;4,9;12
93163;Ryzen 3 4300GE;AMD;4;8;3,5;4;4
93164;Athlon 220GE;AMD;2;4;3,4;3,4;4
93165;Ryzen 5 PRO 4650GE;AMD;6;12;3,3;4,2;8
93166;Pentium G2120T;Intel;2;4;2,7;2,7;3
93167;Core i3-7300;Intel;2;4;4;4;4
93168;Pentium Gold G5400;Intel;2;4;3,7;3,7;4
93169;Core i3-2120;Intel;2;4;3,3;3,3;3
93170;Xeon E-2224G;Intel;4;8;3,5;4,7;8
93171;AthlonII X3 445;AMD;3;6;3,1;3,1;1,5
93172;Core i3-4350;Intel;2;4;3,6;3,6;4
93173;Pentium G860;Intel;2;4;3;3;3
93174;AthlonII X2 240;AMD;2;4;2,8;2,8;2
93175;Pentium G840;Intel;2;4;2,8;2,8;3
93176;Ryzen 5 PRO 2400G;AMD;4;8;3,6;3,9;4
93177;Core i7-4765T;Intel;4;8;2;3;8
93178;Ryzen 5 PRO 4650GE;AMD;6;12;3,3;4,2;8
93179;Celeron G1820;Intel;2;4;2,7;2,7;2
93180;Core i7-7700;Intel;4;8;3,6;4,2;8
93181;Pentium G3240;Intel;2;4;3,1;3,1;3
93182;AthlonII X2 245;AMD;2;4;2,9;2,9;2
93183;Core i3-4370;Intel;2;4;3,8;3,8;4
93184;Core i5-8600T;Intel;6;12;2,3;3,7;9
93185;Core i3-4350;Intel;2;4;3,6;3,6;4
93186;Athlon 240GE;AMD;2;4;3,5;3,5;4
93187;Xeon E-2276G;Intel;6;12;3,8;4,9;12
93188;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
93189;Ryzen 3 4300GE;AMD;4;8;3,5;4;4
93190;PhenomII X2 B59;AMD;2;4;3,4;3,4;6
93191;AthlonII X2 270;AMD;2;4;3,4;3,4;2
93192;Phenom II X4 810;AMD;4;8;2,6;2,6;4
93193;Ryzen 5 1400;AMD;4;8;3,2;3,4;8
93194;Core i5-2400;Intel;4;8;3,1;3,4;6
93195;Sempron 140;AMD;1;2;2,7;2,7;1
93196;Core i5-2500;Intel;4;8;3,3;3,7;6
93197;Xeon L3406;Intel;2;4;2,26;2,53;4
93198;Pentium G4520;Intel;2;4;3,6;3,6;3
93199;Ryzen 9 PRO 3900;AMD;12;24;3,1;4,3;64
93200;Xeon E3-1220;Intel;4;8;3,1;3,4;8
93201;A6-9550;AMD;2;4;3,8;4;1
93202;Core i5-4570T;Intel;2;4;2,9;3,6;4
93203;Ryzen 5 3400G;AMD;4;8;3,7;4,2;4
93204;Core i7-3770;Intel;4;8;3,4;3,9;8
93205;PhenomII X2 B57;AMD;2;4;3,2;3,2;6
93206;Pentium G3260T;Intel;2;4;2,9;2,9;3
93207;Core i3-2100;Intel;2;4;3,1;3,1;3
93208;PRO A12-8870;AMD;4;8;3,7;4,2;2
93209;AthlonII X4 610e;AMD;4;8;2,4;2,4;2
93210;Core i5-2390T;Intel;2;4;2,7;3,5;3
93211;Ryzen 5 3400G;AMD;4;8;3,7;4,2;4
93212;Phenom II X4 840T;AMD;4;8;2,9;3,2;6
93213;Ryzen 3 2200G;AMD;4;8;3,5;3,7;4
93214;Core i5-661;Intel;2;4;3,33;3,6;4
93215;AthlonII X2 255;AMD;2;4;3,1;3,1;2
93216;Ryzen 7 PRO 4750GE;AMD;8;16;3,1;4,3;8
93217;Core i3-2100;Intel;2;4;3,1;3,1;3
93218;Core i3-9300T;Intel;4;8;3,2;3,8;8
93219;Core i3-4160;Intel;2;4;3,6;3,6;3
93220;Phenom II X4 840T;AMD;4;8;2,9;3,2;6
93221;PhenomII X2 B59;AMD;2;4;3,4;3,4;6
93222;Core i5-3570S;Intel;4;8;3,1;3,8;6
93223;Core i5-2400S;Intel;4;8;2,5;3,3;6
93224;Xeon L3406;Intel;2;4;2,26;2,53;4
93225;Xeon E-2136;Intel;6;12;3,3;4,5;12
93226;PhenomII X2 545;AMD;2;4;3;3;6
93227;Core i5-4670T;Intel;4;8;2,3;3,3;6
93228;Core i3-8100T;Intel;4;8;3,1;3,1;6
93229;Celeron G4930T;Intel;2;4;3;3;2
93230;Xeon E3-1245 v5;Intel;4;8;3,5;3,9;8
93231;Core i5-2550K;Intel;4;8;3,4;3,8;6
93232;PhenomII X3 700e;AMD;3;6;2,4;2,4;6
93233;Core i3-6300T;Intel;2;4;3,3;3,3;4
93234;Celeron G470;Intel;1;2;2;2;1,5
93235;Core i5-4570;Intel;4;8;3,2;3,6;6
93236;Core i5-4690T;Intel;4;8;2,5;3,5;6
93237;A10-9700;AMD;4;8;3,5;3,8;2
93238;Xeon E3-1286L V3;Intel;4;8;3,2;4;8
93239;Ryzen 5 4600GE;AMD;6;12;3,3;4,2;8
93240;Pentium G4500T;Intel;2;4;3;3;3
93241;PRO A8-9600;AMD;4;8;3,1;3,4;2
93242;Xeon E3-1240 v6;Intel;4;8;3,7;4,1;8
93243;A6-9500E;AMD;2;4;3;3,4;1
93244;Ryzen 3 4300GE;AMD;4;8;3,5;4;4
93245;Xeon E-2224G;Intel;4;8;3,5;4,7;8
93246;Xeon E3-1246 V3;Intel;4;8;3,5;3,9;8
93247;Pentium G3430;Intel;2;4;3,3;3,3;3
93248;AthlonII X2 240e;AMD;2;4;2,8;2,8;2
93249;Xeon E3-1231 V3;Intel;4;8;3,4;3,8;8
93250;Celeron G1820T;Intel;2;4;2,4;2,4;2
93251;Xeon E3-1240 v2;Intel;4;8;3,4;3,8;8
93252;Pentium G3460;Intel;2;4;3,5;3,5;3
93253;Core i3-9300T;Intel;4;8;3,2;3,8;8
93254;Ryzen 5 5600X;AMD;6;12;3,7;4,6;32
93255;Ryzen 7 PRO 2700;AMD;8;16;3,2;4,1;16
93256;Xeon E3-1281 V3;Intel;4;8;3,7;4,1;8
93257;Core i7-4790T;Intel;4;8;2,7;3,9;8
93258;Core i5-4670;Intel;4;8;3,4;3,8;6
93259;AthlonII X2 280;AMD;2;4;3,6;3,6;2
93260;Ryzen 5 PRO 2600;AMD;6;12;3,4;3,9;16
93261;Core i5-7400;Intel;4;8;3;3,5;6
93262;Ryzen 9 5900X;AMD;12;24;3,7;4,8;64
93263;Core i7-2600K;Intel;4;8;3,4;3,8;8
93264;Pentium G640T;Intel;2;4;2,4;2,4;3
93265;Athlon Gold 3150GE;AMD;4;8;3,3;3,8;4
93266;PhenomII X2 560;AMD;2;4;3,3;3,3;6
93267;PhenomII X2 B57;AMD;2;4;3,2;3,2;6
93268;Athlon II X4 620e;AMD;4;8;2,6;2,6;2
93269;PRO A12-9800E;AMD;4;8;3,1;3,8;2
93270;AthlonII X2 215;AMD;2;4;2,7;2,7;1
93271;Core i5-7500;Intel;4;8;3,4;3,8;6
93272;Pentium G4400TE;Intel;2;4;3,3;3,3;3
93273;Ryzen 5 2500X;AMD;4;8;3,6;4;8
93274;Pentium G2100T;Intel;2;4;2,6;2,6;3
93275;AthlonII X3 405e;AMD;3;6;2,3;2,3;1,5
93276;Celeron G1840;Intel;2;4;2,8;2,8;2
93277;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
93278;Core i5-4440S;Intel;4;8;2,8;3,3;6
93279;Core i3-4370T;Intel;2;4;3,3;3,3;4
93280;AthlonII X3 405e;AMD;3;6;2,3;2,3;1,5
93281;Ryzen 7 4700GE;AMD;8;16;3,1;4,3;8
93282;AthlonII X3 455;AMD;3;6;3,3;3,3;1,5
93283;Core i5-2320;Intel;4;8;3;3,3;6
93284;Celeron G1820T;Intel;2;4;2,4;2,4;2
93285;Celeron G1820;Intel;2;4;2,7;2,7;2
93286;PRO A10-8770E;AMD;4;8;2,8;3,5;2
93287;Pentium G4520;Intel;2;4;3,6;3,6;3
93288;Xeon E-2146G;Intel;6;12;3,5;4,5;12
93289;PRO A10-8770;AMD;4;8;3,5;3,8;2
93290;Xeon E3-1280 v6;Intel;4;8;3,9;4,2;8
93291;Pentium Gold G5500;Intel;2;4;3,8;3,8;4
93292;Ryzen 3 PRO 2200GE;AMD;4;8;3,2;3,6;4
93293;Athlon II X4 615e;AMD;4;8;2,5;2,5;2
93294;Celeron G3900T;Intel;2;4;2,6;2,6;2
93295;Core i3-2130;Intel;2;4;3,4;3,4;3
93296;PRO A10-8770E;AMD;4;8;2,8;3,5;2
93297;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
93298;Ryzen 5 1600X;AMD;6;12;3,6;4;16
93299;Athlon PRO 300GE;AMD;2;4;3,4;3,4;4
93300;Celeron G460;Intel;1;2;1,8;1,8;1,5
93301;Core i3-6300T;Intel;2;4;3,3;3,3;4
93302;Core i3-4170;Intel;2;4;3,7;3,7;3
93303;PhenomII X2 550;AMD;2;4;3,1;3,1;6
93304;Core i3-550;Intel;2;4;3,2;3,2;4
93305;Celeron G440;Intel;1;2;1,6;1,6;1
93306;Celeron G1830;Intel;2;4;2,8;2,8;2
93307;Pentium Gold G5500;Intel;2;4;3,8;3,8;4
93308;Celeron G3900;Intel;2;4;2,8;2,8;2
93309;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
93310;Pentium G3260;Intel;2;4;3,3;3,3;3
93311;Core i5-3475S;Intel;4;8;2,9;3,6;6
93312;Xeon E3-1226 V3;Intel;4;8;3,3;3,7;8
93313;Ryzen 9 3900;AMD;12;24;3,1;4,3;64
93314;Core i7-4771;Intel;4;8;3,5;3,9;8
93315;Core i5-4570TE;Intel;2;4;2,7;3,3;4
93316;Core i5-8600T;Intel;6;12;2,3;3,7;9
93317;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
93318;Pentium G840;Intel;2;4;2,8;2,8;3
93319;Core i3-9100T;Intel;4;8;3,1;3,7;6
93320;Core i3-8300;Intel;4;8;3,7;3,7;8
93321;Core i5-4670;Intel;4;8;3,4;3,8;6
93322;Xeon E3-1265L v2;Intel;4;8;2,5;3,5;8
93323;Celeron G4900T;Intel;2;4;2,9;2,9;2
93324;Core i5-6500TE;Intel;4;8;2,3;3,3;6
93325;Ryzen 9 3950X;AMD;16;32;3,5;4,7;64
93326;Xeon E3-1235;Intel;4;8;3,2;3,6;8
93327;AthlonII X2 255;AMD;2;4;3,1;3,1;2
93328;Pentium G860T;Intel;2;4;2,6;2,6;3
93329;PhenomII X3 710;AMD;3;6;2,6;2,6;6
93330;Pentium G2020T;Intel;2;4;2,5;2,5;3
93331;Ryzen 3 PRO 3200GE;AMD;4;8;3,3;3,8;4
93332;Core i7-8700;Intel;6;12;3,2;4,6;12
93333;Core i5-2450P;Intel;4;8;3,2;3,5;6
93334;Athlon II 170u;AMD;1;2;2;2;1
93335;Phenom II X4 820;AMD;4;8;2,8;2,8;4
93336;Xeon E3-1275 v5;Intel;4;8;3,6;4;8
93337;Pentium G2020T;Intel;2;4;2,5;2,5;3
93338;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
93339;A6-9400;AMD;2;4;3,4;3,7;1
93340;Core i3-8300T;Intel;4;8;3,2;3,2;8
93341;Core i5-2400;Intel;4;8;3,1;3,4;6
93342;PRO A12-8870;AMD;4;8;3,7;4,2;2
93343;Xeon E3-1225 v2;Intel;4;8;3,2;3,6;8
93344;Pentium G6960;Intel;2;4;2,93;2,93;3
93345;Ryzen 7 2700E;AMD;8;16;2,8;4;16
93346;Ryzen 3 PRO 4350G;AMD;4;8;3,8;4;4
93347;Core i5-4440S;Intel;4;8;2,8;3,3;6
93348;Pentium G640;Intel;2;4;2,8;2,8;3
93349;Ryzen 9 3900XT;AMD;12;24;3,8;4,7;64
93350;Celeron G1820T;Intel;2;4;2,4;2,4;2
93351;Pentium G4600;Intel;2;4;3,6;3,6;3
93352;Xeon E3-1270 v2;Intel;4;8;3,5;3,9;8
93353;Ryzen 9 5950X;AMD;16;32;3,4;4,9;64
93354;PhenomII X4 900e;AMD;4;8;2,4;2,4;6
93355;Core i5-3475S;Intel;4;8;2,9;3,6;6
93356;Core i3-4170T;Intel;2;4;3,2;3,2;3
93357;Ryzen 3 2200G;AMD;4;8;3,5;3,7;4
93358;Core i3-9320;Intel;4;8;3,7;4,4;8
93359;Core i3-7100;Intel;2;4;3,9;3,9;3
93360;Core i5-680;Intel;2;4;3,6;3.86;4
93361;Ryzen 3 3200GE;AMD;4;8;3,3;3,8;4
93362;Ryzen 7 3700X;AMD;8;16;3,6;4,4;32
93363;Core i5-8400T;Intel;6;12;1,7;3,3;9
93364;Xeon E3-1225 v3;Intel;4;8;3,2;3,6;8
93365;Pentium G3420T;Intel;2;4;2,7;2,7;3
93366;Core i3-7101TE;Intel;2;4;3,4;3,4;3
93367;Core i5-2400S;Intel;4;8;2,5;3,3;6
93368;Phenom II X4 850;AMD;4;8;3,3;3,3;2
93369;Xeon E3-1225 v6;Intel;4;8;3,3;3,7;8
93370;Ryzen 5 PRO 2600;AMD;6;12;3,4;3,9;16
93371;Pentium G632;Intel;2;4;2,7;2,7;3
93372;AthlonII X3 460;AMD;3;6;3,4;3,4;1,5
93373;Ryzen 5 3600XT;AMD;6;12;3,8;4,5;32
93374;Core i5-4440S;Intel;4;8;2,8;3,3;6
93375;Xeon E3-1265L v3;Intel;4;8;2,5;3,7;8
93376;Ryzen 5 3600XT;AMD;6;12;3,8;4,5;32
93377;Phenom II X6 1035T;AMD;6;12;2,6;3,1;6
93378;Xeon E-2176G;Intel;6;12;3,7;4,7;12
93379;Core i9-9900KS;Intel;8;16;4;5;16
93380;Core i5-4670;Intel;4;8;3,4;3,8;6
93381;Core i5-6600T;Intel;4;8;2,7;3,5;6
93382;Phenom II X4 830;AMD;4;8;2,8;2,8;6
93383;Ryzen 7 3800X;AMD;8;16;3,9;4,5;32
93384;Sempron 150;AMD;1;2;2,9;2,9;1
93385;Celeron G1820;Intel;2;4;2,7;2,7;2
93386;AthlonII X4 605e;AMD;4;8;2,3;2,3;2
93387;Core i5-4670T;Intel;4;8;2,3;3,3;6
93388;Core i3-560;Intel;2;4;3,33;3,33;4
93389;PRO A8-9600;AMD;4;8;3,1;3,4;2
93390;Xeon E3-1286 V3;Intel;4;8;3,7;4,1;8
93391;Ryzen 7 1700X;AMD;8;16;3,4;3,8;16
93392;Core i5-3570T;Intel;4;8;2,3;3,3;6
93393;Opteron 1381;AMD;4;8;2,5;2,5;6
93394;Celeron G530;Intel;2;4;2,4;2,4;2
93395;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
93396;Core i5-4670T;Intel;4;8;2,3;3,3;6
93397;Xeon E3-1265L v2;Intel;4;8;2,5;3,5;8
93398;Pentium G632;Intel;2;4;2,7;2,7;3
93399;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
93400;Pentium G850;Intel;2;4;2,9;2,9;3
93401;Ryzen 5 PRO 1600;AMD;6;12;3,2;3,6;16
93402;Core i5-7500T;Intel;4;8;2,7;3,3;6
93403;Phenom II X4 965;AMD;4;8;3,4;3,4;6
93404;Celeron G4900;Intel;2;4;3,1;3,1;2
93405;Ryzen 5 PRO 1500;AMD;4;8;3,5;3,7;16
93406;PhenomII X2 B53;AMD;2;4;2,8;2,8;6
93407;Core i7-2600S;Intel;4;8;2,8;3,8;8
93408;Celeron G4930T;Intel;2;4;3;3;2
93409;AthlonII X2 280;AMD;2;4;3,6;3,6;2
93410;AthlonII X2 B30;AMD;2;4;3,6;3,6;2
93411;Ryzen 3 3300X;AMD;4;8;3,8;4,3;16
93412;Ryzen 5 PRO 2400G;AMD;4;8;3,6;3,9;4
93413;Core i7-9700K;Intel;8;16;3,6;4,9;12
93414;AthlonII X2 240;AMD;2;4;2,8;2,8;2
93415;Core i5-3570S;Intel;4;8;3,1;3,8;6
93416;Phenom II X4 945;AMD;4;8;3;3;6
93417;Ryzen 5 3400GE;AMD;4;8;3,3;4;4
93418;Core i5-4670K;Intel;4;8;3,4;3,8;6
93419;Core i5-680;Intel;2;4;3,6;3.86;4
93420;Ryzen 7 2700E;AMD;8;16;2,8;4;16
93421;Pentium Gold G5400T;Intel;2;4;3,1;3,1;4
93422;Xeon E3-1220 v5;Intel;4;8;3;3,5;8
93423;Xeon E3-1240L v5;Intel;4;8;2,1;3,2;8
93424;Pentium Gold G5420T;Intel;2;4;3,2;3,2;4
93425;Ryzen 7 4700G;AMD;8;16;3,6;4,4;8
93426;Celeron G4930;Intel;2;4;3,2;3,2;2
93427;Core i7-7700;Intel;4;8;3,6;4,2;8
93428;Core i5-2500K;Intel;4;8;3,3;3,7;6
93429;Core i5-7500;Intel;4;8;3,4;3,8;6
93430;Ryzen 3 3100;AMD;4;8;3,6;3,9;16
93431;PhenomII X2 521;AMD;2;4;3,5;3,5;2
93432;Athlon Silver 3050GE;AMD;2;4;3,4;3,4;4
93433;Ryzen 5 PRO 1500;AMD;4;8;3,5;3,7;16
93434;PRO A6-8570;AMD;2;4;3,5;3,8;1
93435;Core i3-8100;Intel;4;8;3,6;3,6;6
93436;PRO A12-8870E;AMD;4;8;2,9;3,8;2
93437;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
93438;PhenomII X2 B59;AMD;2;4;3,4;3,4;6
93439;Ryzen 7 1700X;AMD;8;16;3,4;3,8;16
93440;Celeron G1820;Intel;2;4;2,7;2,7;2
93441;PRO A10-9700;AMD;4;8;3,5;3,8;2
93442;Xeon E3-1270 v2;Intel;4;8;3,5;3,9;8
93443;Core i3-9350KF;Intel;4;8;4;4,6;8
93444;Ryzen 3 PRO 1300;AMD;4;8;3,5;3,7;8
93445;AthlonII X2 270;AMD;2;4;3,4;3,4;2
93446;Pentium G645;Intel;2;4;2,9;2,9;3
93447;Celeron G440;Intel;1;2;1,6;1,6;1
93448;Celeron G1850;Intel;2;4;2,9;2,9;2
93449;Phenom II X6 1100T;AMD;6;12;3,3;3,7;6
93450;PhenomII X2 B60;AMD;2;4;3,5;3,5;6
93451;PRO A8-9600;AMD;4;8;3,1;3,4;2
93452;Athlon II X4 635;AMD;4;8;2,9;2,9;2
93453;Core i3-560;Intel;2;4;3,33;3,33;4
93454;Celeron G530T;Intel;2;4;2;2;2
93455;Core i3-3240;Intel;2;4;3,4;3,4;3
93456;Core i3-6100TE;Intel;2;4;2,7;2,7;4
93457;Xeon E3-1230 v5;Intel;4;8;3,4;3,8;8
93458;Celeron G530T;Intel;2;4;2;2;2
93459;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
93460;Celeron G555;Intel;2;4;2,7;2,7;2
93461;PhenomII X4 900e;AMD;4;8;2,4;2,4;6
93462;A12-9800E;AMD;4;8;3,1;3,8;2
93463;Xeon E3-1280;Intel;4;8;3,5;3,9;8
93464;Celeron G1820;Intel;2;4;2,7;2,7;2
93465;Core i7-4770TE;Intel;4;8;2,3;3,3;8
93466;Ryzen 7 PRO 4750G;AMD;8;16;3,6;4,4;8
93467;Core i3-4150T;Intel;2;4;3;3;3
93468;Pentium G840;Intel;2;4;2,8;2,8;3
93469;Core i3-4170T;Intel;2;4;3,2;3,2;3
93470;Core i3-7101TE;Intel;2;4;3,4;3,4;3
93471;Xeon E-2174G;Intel;4;8;3,8;4,7;8
93472;Phenom II X4 960T/960;AMD;4;8;3;3,4;6
93473;A10-9700;AMD;4;8;3,5;3,8;2
93474;Ryzen 5 PRO 2600;AMD;6;12;3,4;3,9;16
93475;Xeon X3480;Intel;4;8;3,06;3,73;8
93476;Ryzen 5 2600;AMD;6;12;3,4;3,9;16
93477;Phenom II X4 805;AMD;4;8;2,5;2,5;4
93478;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
93479;Core i5-7500;Intel;4;8;3,4;3,8;6
93480;Pentium G3240T;Intel;2;4;2,7;2,7;3
93481;Core i5-4460S;Intel;4;8;2,9;3,4;6
93482;Core i7-4770K;Intel;4;8;3,5;3,9;8
93483;Core i3-4130T;Intel;2;4;2,9;2,9;3
93484;A6-9500;AMD;2;4;3,5;3,8;1
93485;Xeon E-2176G;Intel;6;12;3,7;4,7;12
93486;PRO A10-9700;AMD;4;8;3,5;3,8;2
93487;Xeon E-2176G;Intel;6;12;3,7;4,7;12
93488;Core i3-2120;Intel;2;4;3,3;3,3;3
93489;Core i3-3240T;Intel;2;4;2,9;2,9;3
93490;Core i5-3570;Intel;4;8;3,4;3,8;6
93491;Core i5-4460;Intel;4;8;3,2;3,4;6
93492;Ryzen 5 2500X;AMD;4;8;3,6;4;8
93493;Xeon L3406;Intel;2;4;2,26;2,53;4
93494;Core i5-4670K;Intel;4;8;3,4;3,8;6
93495;PhenomII X2 B53;AMD;2;4;2,8;2,8;6
93496;Ryzen 5 5600X;AMD;6;12;3,7;4,6;32
93497;Pentium G2100T;Intel;2;4;2,6;2,6;3
93498;Core i3-4360;Intel;2;4;3,7;3,7;4
93499;Ryzen 5 5600X;AMD;6;12;3,7;4,6;32
93500;Ryzen 3 PRO 4350G;AMD;4;8;3,8;4;4
93501;Celeron G3930T;Intel;2;4;2,7;2,7;2
93502;Phenom II X4 905e;AMD;4;8;2,5;2,5;6
93503;Celeron G465;Intel;1;2;1,9;1,9;1,5
93504;Xeon E-2126G;Intel;6;12;3,3;4,5;12
93505;Ryzen 3 PRO 1200;AMD;4;8;3,1;3,4;8
93506;Core i7-3770K;Intel;4;8;3,5;3,9;8
93507;Ryzen 5 1500X;AMD;4;8;3,5;3,7;16
93508;Pentium G4560T;Intel;2;4;2,9;2,9;3
93509;Ryzen 5 PRO 1600;AMD;6;12;3,2;3,6;16
93510;Xeon E3-1220L v2;Intel;2;4;2,3;3,5;3
93511;Core i5-9400T;Intel;6;12;1,8;3,4;9
93512;Pentium G4520;Intel;2;4;3,6;3,6;3
93513;Sempron 150;AMD;1;2;2,9;2,9;1
