gpu_id;gpu_name;manufacturer;memory;tgp;computer_id
90384;UHD Graphics 600;Intel;0;9;44211
90385;TITAN X Pascal;NVIDIA;12;17;39464
90386;HD Graphics 4600;Intel;0;14;46657
90387;Radeon R7 350 OEM;AMD;2;15;7608
90388;Radeon Pro Duo Polaris;AMD;16;7;10136
90389;Iris Xe Graphics 96EU;Intel;0;19;93240
90390;GeForce RTX 2060;NVIDIA;6;21;43516
90391;Radeon R9 380 OEM;AMD;4;13;46256
90392;Iris Plus Graphics 640;Intel;0;19;98691
90393;Iris Graphics 6100;Intel;0;4;94944
90394;GeForce RTX 2080 Ti;NVIDIA;11;12;10530
90395;GeForce RTX 3050 8 GB;NVIDIA;8;4;83815
90396;Radeon HD 7970 GHz Edition;AMD;3;14;31226
90397;GeForce RTX 3080;NVIDIA;10;20;27940
90398;Radeon R9 380 OEM;AMD;4;5;56895
90399;Radeon Pro VII;AMD;16;7;32729
90400;Radeon HD 7950 Mac Edition;AMD;3;15;73435
90401;Iris Pro Graphics 6200;Intel;0;16;77648
90402;Radeon Pro V620;AMD;32;9;60679
90403;GeForce RTX 3070 Ti 16 GB;NVIDIA;16;9;87766
90404;Iris Pro Graphics P555;Intel;0;13;22416
90405;HD Graphics 4200;Intel;0;;27190
90406;GeForce GTX 1050;NVIDIA;2;5;84542
90407;UHD Graphics 615;Intel;0;11;43915
90408;Radeon R9 255 OEM;AMD;2;12;83362
90409;UHD Graphics 48EU;Intel;0;20;57702
90410;Radeon R7 450 OEM;AMD;2;20;24955
90411;Radeon R9 380 OEM;AMD;4;20;77069
90412;HD Graphics 3000;Intel;0;;7
90413;Iris Graphics 540;Intel;0;10;86768
90414;GeForce RTX 2060 TU104;NVIDIA;6;6;79921
90415;GeForce GTX 960 OEM;NVIDIA;3;18;98331
90416;Radeon R9 285;AMD;2;21;92734
90417;Radeon R9 390 X2;AMD;8;11;80206
90418;UHD Graphics 605;Intel;0;8;5288
90419;Radeon Pro VII;AMD;16;7;33891
90420;Radeon R7 360 896SP;AMD;2;5;14442
90421;GeForce RTX 2060 12 GB;NVIDIA;12;11;60280
90422;GeForce RTX 3060 GA104;NVIDIA;12;21;22753
90423;Radeon R7 360 896SP;AMD;2;4;92845
90424;GeForce RTX 2060 TU104;NVIDIA;6;10;45605
90425;GeForce RTX 4060 Ti;NVIDIA;10;20;76544
90426;Radeon R9 FURY X;AMD;4;14;20026
90427;HD Graphics P5700;Intel;0;15;98243
90428;Radeon HD 8970 OEM;AMD;3;11;29476
90429;Radeon HD 7870 GHz Edition;AMD;2;15;55845
90430;UHD Graphics 16EU;Intel;0;21;86903
90431;TITAN Xp;NVIDIA;12;5;42828
90432;Radeon Pro V340;AMD;16;20;13024
90433;GeForce RTX 4050;NVIDIA;8;8;87437
90434;Iris Plus Graphics G4;Intel;0;10;23217
90435;GeForce GTX 970;NVIDIA;4;7;78709
90436;Iris Xe Graphics 96EU;Intel;0;11;32044
90437;GeForce GTX 1050;NVIDIA;2;19;63789
90438;GeForce GTX 1650;NVIDIA;4;14;41570
90439;Radeon HD 7850;AMD;2;11;58910
90440;Radeon R9 290;AMD;4;14;27154
90441;Radeon HD 7950 Monica BIOS 2;AMD;3;17;54781
90442;GeForce GTX 980 Ti;NVIDIA;6;14;10355
90443;UHD Graphics 610;Intel;0;10;15127
90444;GeForce GT 1010;NVIDIA;2;15;85243
90445;GeForce GTX 1080 Ti 10 GB;NVIDIA;10;8;88836
90446;GeForce GTX 980 Ti;NVIDIA;6;14;53236
90447;Radeon Pro V7350X2;AMD;16;20;22979
90448;Radeon Vega Frontier Edition Watercooled;AMD;16;9;470
90449;GeForce RTX 4070;NVIDIA;12;5;78413
90450;Radeon R7 350 640SP;AMD;2;4;18605
90451;GeForce GT 1010 DDR4;NVIDIA;2;;95062
90452;UHD Graphics 48EU;Intel;0;12;7284
90453;GeForce RTX 2060 TU104;NVIDIA;6;14;32189
90454;Radeon HD 7970 X2;AMD;3;11;21061
90455;UHD Graphics 617;Intel;0;14;48462
90456;Radeon R9 255 OEM;AMD;2;9;55600
90457;Radeon HD 7870 XT;AMD;2;14;74439
90458;Radeon R9 380;AMD;2;12;2517
90459;UHD Graphics G1;Intel;0;11;46130
90460;Radeon R7 360 896SP;AMD;2;19;90275
90461;UHD Graphics P750;Intel;0;21;11542
90462;GeForce GTX 1650 TU116;NVIDIA;4;18;34613
90463;Radeon R7 265;AMD;2;13;23964
90464;GeForce RTX 2060 12 GB;NVIDIA;12;14;75854
90465;UHD Graphics 610;Intel;0;15;45495
90466;Radeon Pro WX 7100;AMD;8;19;82896
90467;TITAN V CEO Edition;NVIDIA;32;13;67862
90468;GeForce GTX 1650 GDDR6;NVIDIA;4;6;79821
90469;Radeon R5 430 OEM;AMD;2;13;76498
90470;Radeon Pro WX 7100;AMD;8;18;98068
90471;GeForce GTX 1050;NVIDIA;2;20;55241
90472;HD Graphics P4000;Intel;0;7;59184
90473;Radeon Pro W6400;AMD;4;6;66355
90474;Radeon HD 8990 OEM;AMD;3;5;2356
90475;Radeon R7 350X OEM;AMD;4;20;72998
90476;GeForce RTX 3060 8 GB;NVIDIA;8;13;41755
90477;GeForce GTX 1650 TU116;NVIDIA;4;16;43197
90478;Radeon Pro W5700;AMD;8;6;54670
90479;Radeon RX 480;AMD;8;18;51725
90480;Radeon HD 7970 X2;AMD;3;20;43480
90481;GeForce RTX 3060 Ti GA103;NVIDIA;8;14;93842
90482;UHD Graphics G4;Intel;0;6;28047
90483;GeForce RTX 3060 Ti;NVIDIA;8;;26243
90484;Radeon R7 450 OEM;AMD;2;9;96310
90485;HD Graphics 530;Intel;0;19;39466
90486;Iris Xe Graphics G4;Intel;0;6;90059
90487;Radeon RX 470;AMD;4;8;54299
90488;HD Graphics 520;Intel;0;21;31301
90489;Radeon RX 470;AMD;4;18;73263
90490;GeForce RTX 2060 12 GB;NVIDIA;12;8;98794
90491;HD Graphics 530;Intel;0;9;97229
90492;GeForce GTX 1080 Ti;NVIDIA;11;11;15448
90493;HD Graphics 630;Intel;0;19;93156
90494;HD Graphics P4600;Intel;0;18;28299
90495;GeForce GT 1030 GK107;NVIDIA;2;13;65909
90496;HD Graphics 515;Intel;0;18;24905
90497;Radeon R7 430 OEM;AMD;2;10;40970
90498;Radeon RX 460;AMD;2;14;83858
90499;GeForce GTX 960 OEM;NVIDIA;3;9;91428
90500;GeForce RTX 3050 OEM;NVIDIA;8;9;46704
90501;Iris Graphics 540;Intel;0;9;59222
90502;Iris Plus Graphics G4;Intel;0;;37497
90503;HD Graphics P5700;Intel;0;15;70421
90504;GeForce GTX 1080 Ti;NVIDIA;11;19;89680
90505;Radeon HD 8570 OEM;AMD;2;15;34544
90506;GeForce GTX 950 OEM;NVIDIA;4;9;94463
90507;GeForce GTX 1080 Ti 10 GB;NVIDIA;10;7;74028
90508;HD Graphics;Intel;0;14;48587
90509;Radeon Vega Frontier Edition;AMD;16;4;10758
90510;Radeon HD 7970;AMD;3;15;3227
90511;HD Graphics 400;Intel;0;14;28168
90512;GeForce GTX 1080 11Gbps;NVIDIA;8;18;53406
90513;Radeon R7 450 OEM;AMD;2;4;17039
90514;GeForce GT 1030 GK107;NVIDIA;2;10;87616
90515;Radeon R7 240 OEM;AMD;2;9;50798
90516;Radeon R9 Nano;AMD;4;17;18759
90517;GeForce GTX 960 OEM;NVIDIA;3;14;18094
90518;Iris Plus Graphics G7;Intel;0;8;32595
90519;Radeon HD 7970 GHz Edition;AMD;3;17;52967
90520;GeForce RTX 3080 12 GB;NVIDIA;12;19;70055
90521;GeForce GTX 1630;NVIDIA;4;4;47493
90522;GeForce RTX 2080 Ti 12 GB;NVIDIA;12;19;66223
90523;Radeon RX 470;AMD;4;;89047
90524;GeForce GTX 1660 Ti;NVIDIA;6;4;74808
90525;GeForce RTX 4080 Ti;NVIDIA;20;9;27338
90526;GeForce GTX 1080 11Gbps;NVIDIA;8;9;96843
90527;Iris Plus Graphics G4;Intel;0;14;6985
90528;Iris Plus Graphics 650;Intel;0;13;51118
90529;GeForce GTX 1060 3 GB GP104;NVIDIA;3;17;53736
90530;GeForce RTX 3070;NVIDIA;8;18;84932
90531;Radeon Pro W5700;AMD;8;12;56859
90532;TITAN Xp;NVIDIA;12;17;80455
90533;GeForce GTX 1650 TU106;NVIDIA;4;13;44907
90534;Radeon HD 7990;AMD;3;14;37153
90535;GeForce GT 1030;NVIDIA;2;;48238
90536;Radeon RX 470D;AMD;4;5;55213
90537;Radeon R9 360 OEM;AMD;2;9;93299
90538;GeForce GTX 1650 SUPER;NVIDIA;4;17;73024
90539;HD Graphics 5600;Intel;0;7;10537
90540;Radeon Pro VII;AMD;16;17;2146
90541;UHD Graphics 48EU;Intel;0;12;11320
90542;GeForce RTX 3050 8 GB GA107;NVIDIA;8;17;6756
90543;TITAN RTX;NVIDIA;24;12;67789
90544;Radeon R9 FURY X;AMD;4;11;27972
90545;UHD Graphics G4;Intel;0;17;86407
90546;TITAN V;NVIDIA;12;8;35653
90547;Radeon R9 380 OEM;AMD;4;12;36725
90548;Radeon Pro WX 3200;AMD;4;12;54856
90549;GeForce GTX 1650 TU116;NVIDIA;4;4;71738
90550;GeForce GT 1010 DDR4;NVIDIA;2;21;80650
90551;Radeon R7 240;AMD;2;19;37943
90552;Radeon HD 8950 OEM;AMD;3;8;66692
90553;HD Graphics;Intel;0;20;22561
90554;Radeon R5 240 OEM;AMD;2;11;16045
90555;GeForce RTX 2080 SUPER;NVIDIA;8;4;65527
90556;Radeon Pro V5300X;AMD;4;14;45476
90557;Iris Xe Graphics G7 96EU;Intel;0;13;58137
90558;GeForce RTX 3090;NVIDIA;24;7;65889
90559;GeForce RTX 2060 TU104;NVIDIA;6;10;1297
90560;GeForce GTX 1070;NVIDIA;8;16;41573
90561;Radeon HD 8970 OEM;AMD;3;8;69016
90562;Radeon HD 7950 Mac Edition;AMD;3;18;52585
90563;GeForce GTX 1060 3 GB;NVIDIA;3;17;1976
90564;GeForce GTX 980;NVIDIA;4;19;92716
90565;GeForce GTX 1650 TU106;NVIDIA;4;18;81917
90566;Radeon R9 FURY;AMD;4;20;18477
90567;HD Graphics 610;Intel;0;4;71924
90568;HD Graphics;Intel;0;4;39138
90569;Radeon Pro W5500;AMD;8;12;63204
90570;Radeon R9 380X;AMD;4;4;79823
90571;GeForce GTX 1080 Ti;NVIDIA;11;13;12513
90572;Radeon R5 330 OEM;AMD;2;13;18742
90573;HD Graphics P630;Intel;0;20;12021
90574;Radeon R7 250 OEM;AMD;2;16;37801
90575;HD Graphics 630;Intel;0;10;49782
90576;Radeon Pro V320;AMD;16;5;52099
90577;GeForce RTX 3060;NVIDIA;12;5;77184
90578;Radeon HD 7970 GHz Edition;AMD;3;;10833
90579;GeForce GTX 1070 Ti;NVIDIA;8;5;12950
90580;Radeon R9 Nano;AMD;4;6;32126
90581;GeForce GTX 1660 Ti;NVIDIA;6;10;39824
90582;Iris Plus Graphics 655;Intel;0;9;47916
90583;GeForce RTX 2060;NVIDIA;6;19;79314
90584;Radeon Pro WX 9100;AMD;16;21;60756
90585;GeForce RTX 2060;NVIDIA;6;19;29040
90586;HD Graphics 4600;Intel;0;20;42003
90587;Radeon HD 7990;AMD;3;20;90619
90588;GeForce RTX 3060 GA104;NVIDIA;12;20;92406
90589;Radeon HD 7970 X2;AMD;3;5;73909
90590;HD Graphics 630;Intel;0;15;51128
90591;Radeon Pro W6800;AMD;32;4;40411
90592;Iris Plus Graphics 640;Intel;0;12;74468
90593;Radeon HD 7950 Boost;AMD;3;18;47075
90594;Iris Plus Graphics 640;Intel;0;7;10611
90595;HD Graphics 4400;Intel;0;6;24615
90596;UHD Graphics G7;Intel;0;19;54082
90597;HD Graphics 4400;Intel;0;20;8279
90598;Iris Pro Graphics 5200;Intel;0;9;23021
90599;GeForce RTX 4070;NVIDIA;12;7;36174
90600;GeForce GTX 1050 3 GB;NVIDIA;3;7;27712
90601;Radeon HD 7970 GHz Edition;AMD;3;15;35681
90602;HD Graphics 405;Intel;0;4;18960
90603;Radeon R9 370X;AMD;2;12;82481
90604;HD Graphics 2000;Intel;0;5;5046
90605;Iris Plus Graphics 640;Intel;0;;66764
90606;Radeon RX 460;AMD;2;16;39250
90607;Iris Plus Graphics 650;Intel;0;14;45596
90608;Radeon Pro WX 9100;AMD;16;11;65514
90609;Radeon Pro V7300X;AMD;8;14;37587
90610;HD Graphics P4700;Intel;0;17;57514
90611;GeForce RTX 3050 OEM;NVIDIA;8;18;29259
90612;GeForce GTX 1650 TU106;NVIDIA;4;6;5065
90613;UHD Graphics G1;Intel;0;17;5488
90614;GeForce GTX 960 OEM;NVIDIA;3;16;67789
90615;HD Graphics 615;Intel;0;8;24511
90616;Radeon R7 370;AMD;2;6;86168
90617;Iris Graphics 6100;Intel;0;;84114
90618;GeForce GTX 950 OEM;NVIDIA;4;6;88674
90619;Radeon Pro W6400;AMD;4;16;12242
90620;GeForce GTX 1080 11Gbps;NVIDIA;8;12;50466
90621;Radeon Pro W5700;AMD;8;7;23857
90622;Radeon HD 7870 GHz Edition;AMD;2;8;29395
90623;UHD Graphics 64EU;Intel;0;5;41732
90624;Radeon Pro Duo Polaris;AMD;16;4;90970
90625;GeForce GTX 1080 Ti;NVIDIA;11;4;63253
90626;GeForce RTX 3090 Ti;NVIDIA;24;14;16058
90627;Radeon Pro Duo Polaris;AMD;16;;78840
90628;UHD Graphics 600;Intel;0;15;63515
90629;UHD Graphics 32EU;Intel;0;17;90724
90630;HD Graphics 610;Intel;0;7;96496
90631;Radeon Pro Duo;AMD;4;18;67121
90632;GeForce RTX 4060;NVIDIA;8;5;19106
90633;Radeon Pro SSG;AMD;16;16;65574
90634;UHD Graphics 605;Intel;0;;71698
90635;GeForce GTX 1060 6 GB Rev. 2;NVIDIA;6;20;72812
90636;Radeon RX 470D;AMD;4;12;69835
90637;GeForce GTX 1060 6 GB;NVIDIA;6;12;44074
90638;GeForce RTX 3050 4 GB;NVIDIA;4;8;38401
90639;UHD Graphics 620;Intel;0;;92655
90640;Radeon R5 240 OEM;AMD;2;15;82951
90641;Iris Graphics 540;Intel;0;;735
90642;Radeon R5 435 OEM;AMD;2;18;45316
90643;Radeon Pro V7350X2;AMD;16;9;41195
90644;UHD Graphics 16EU;Intel;0;4;95352
90645;Radeon Pro V340;AMD;16;5;98531
90646;Iris Plus Graphics 640;Intel;0;14;54341
90647;Radeon R7 350X OEM;AMD;4;19;76576
90648;Iris Xe Graphics G7 96EU;Intel;0;9;76006
90649;GeForce GTX 1060 6 GB Rev. 2;NVIDIA;6;14;34388
90650;GeForce GTX 1050 Ti;NVIDIA;4;10;22786
90651;Radeon R7 260X;AMD;2;19;96910
90652;GeForce GTX 1650;NVIDIA;4;12;15055
90653;Radeon HD 8670 OEM;AMD;2;19;84712
90654;Radeon R5 330 OEM;AMD;2;5;12014
90655;Radeon R9 270X;AMD;2;16;29391
90656;GeForce RTX 2080 Ti 12 GB;NVIDIA;12;18;98920
90657;Radeon Pro W5500;AMD;8;10;73160
90658;GeForce GTX 1050 3 GB;NVIDIA;3;19;20784
90659;HD Graphics P3000;Intel;0;12;72941
90660;Radeon R7 240;AMD;2;12;46621
90661;GeForce RTX 3050 8 GB;NVIDIA;8;9;33585
90662;Radeon HD 7950 Monica BIOS 1;AMD;3;12;63172
90663;Radeon R9 255 OEM;AMD;2;21;67825
90664;TITAN V;NVIDIA;12;21;381
90665;HD Graphics 520;Intel;0;7;33288
90666;Radeon RX 470D;AMD;4;8;38771
90667;UHD Graphics 605;Intel;0;13;91353
90668;GeForce GTX 1660 SUPER;NVIDIA;6;10;24533
90669;GeForce GTX 1080 Ti;NVIDIA;11;15;5047
90670;HD Graphics P4700;Intel;0;17;76707
90671;Radeon HD 7970 X2;AMD;3;13;96768
90672;GeForce GTX 960 OEM;NVIDIA;3;20;62893
90673;HD Graphics 500;Intel;0;19;73162
90674;UHD Graphics 770;Intel;0;15;3001
90675;UHD Graphics 610;Intel;0;13;50492
90676;UHD Graphics G1;Intel;0;7;75463
90677;GeForce RTX 4070;NVIDIA;12;6;93420
90678;Radeon R9 380;AMD;2;9;91758
90679;GeForce RTX 2060 TU104;NVIDIA;6;21;45681
90680;HD Graphics P5700;Intel;0;10;44369
90681;UHD Graphics 617;Intel;0;10;24380
90682;Radeon HD 7970 X2;AMD;3;12;62151
90683;Iris Xe Graphics G7 80EU;Intel;0;12;99077
90684;Radeon R9 380 OEM;AMD;4;5;57615
90685;Radeon HD 7970 GHz Edition;AMD;3;8;84629
90686;Radeon R7 360;AMD;2;11;53074
90687;UHD Graphics P630;Intel;0;11;8374
90688;Radeon R9 380 OEM;AMD;4;8;98819
90689;HD Graphics P4700;Intel;0;16;66929
90690;GeForce RTX 3070 Ti GA102;NVIDIA;8;20;9075
90691;GeForce RTX 3090;NVIDIA;24;20;67648
90692;GeForce GTX TITAN X;NVIDIA;12;6;93818
90693;Iris Graphics 550;Intel;0;8;74173
90694;Radeon R9 380X;AMD;4;4;6881
90695;GeForce GTX 1060 6 GB 9Gbps;NVIDIA;6;9;12140
90696;Radeon Pro V7350X2;AMD;16;17;10022
90697;Iris Plus Graphics G7;Intel;0;16;90543
90698;Radeon R9 370;AMD;2;15;28579
90699;Radeon Pro VII;AMD;16;21;7765
90700;Radeon Pro WX 3200;AMD;4;16;42763
90701;Iris Pro Graphics P580;Intel;0;6;98393
90702;UHD Graphics P750;Intel;0;13;74999
90703;GeForce RTX 3080 12 GB;NVIDIA;12;14;50251
90704;Iris Xe Graphics 80EU;Intel;0;7;58060
90705;GeForce GTX 1650 GDDR6;NVIDIA;4;5;71400
90706;GeForce RTX 3070;NVIDIA;8;15;33110
90707;Radeon RX 470;AMD;4;;40495
90708;Iris Pro Graphics P555;Intel;0;13;22174
90709;HD Graphics P4000;Intel;0;12;67490
90710;GeForce RTX 4080 16 GB;NVIDIA;16;11;30346
90711;UHD Graphics G1;Intel;0;21;63981
90712;HD Graphics 615;Intel;0;10;17170
90713;Radeon R5 240 OEM;AMD;2;19;43084
90714;Radeon R9 390;AMD;8;5;24008
90715;Radeon R7 370;AMD;2;20;94218
90716;GeForce GTX 950;NVIDIA;2;19;32911
90717;GeForce RTX 2060;NVIDIA;6;18;27084
90718;GeForce RTX 2060 TU104;NVIDIA;6;12;9453
90719;Radeon Pro WX 3100;AMD;4;15;71050
90720;Radeon RX 455 OEM;AMD;2;11;63754
90721;HD Graphics 510;Intel;0;18;22671
90722;Radeon HD 7850;AMD;2;19;14033
90723;Radeon R9 370X;AMD;2;18;41259
90724;Radeon RX 460;AMD;2;19;42172
90725;Radeon HD 7950 Mac Edition;AMD;3;13;72449
90726;Radeon R9 290X;AMD;4;16;35880
90727;HD Graphics P3000;Intel;0;20;75574
90728;GeForce GTX 1060 6 GB GDDR5X;NVIDIA;6;8;72963
90729;GeForce GTX 960 OEM;NVIDIA;3;19;50286
90730;Iris Xe MAX Graphics;Intel;0;11;39501
90731;Radeon R7 250 OEM;AMD;2;16;26859
90732;UHD Graphics G1;Intel;0;7;41881
90733;GeForce RTX 4070;NVIDIA;12;4;13287
90734;GeForce RTX 2080;NVIDIA;8;13;8359
90735;GeForce RTX 2060;NVIDIA;6;12;25978
90736;UHD Graphics 605;Intel;0;8;29853
90737;Radeon R7 240 OEM;AMD;2;4;31522
90738;GeForce RTX 4080 Ti;NVIDIA;20;14;80155
90739;UHD Graphics P750;Intel;0;16;46360
90740;Radeon Pro WX 9100;AMD;16;19;66190
90741;GeForce GTX 1060 6 GB;NVIDIA;6;8;21701
90742;Radeon HD 7950 Monica BIOS 2;AMD;3;6;22158
90743;Radeon R9 FURY X;AMD;4;11;3760
90744;Radeon R7 360;AMD;2;18;36454
90745;Iris Plus Graphics 650;Intel;0;21;16069
90746;Iris Graphics 6100;Intel;0;13;80227
90747;Radeon HD 7870 GHz Edition;AMD;2;15;2252
90748;GeForce GTX 1060 6 GB;NVIDIA;6;17;78670
90749;UHD Graphics 64EU;Intel;0;5;96302
90750;TITAN V;NVIDIA;12;21;65693
90751;Iris Pro Graphics 5200;Intel;0;8;6733
90752;HD Graphics 520;Intel;0;8;76403
90753;Radeon HD 8860 OEM;AMD;2;13;22023
90754;Radeon R5 435 OEM;AMD;2;10;85807
90755;GeForce GTX 1660 Ti;NVIDIA;6;13;69611
90756;Radeon Pro WX 8100;AMD;8;13;75389
90757;Radeon R5 310 OEM;AMD;2;19;18115
90758;GeForce RTX 3080 12 GB;NVIDIA;12;11;30395
90759;Iris Xe Graphics G7 80EU;Intel;0;14;35713
90760;Radeon Pro V7350X2;AMD;16;5;14643
90761;Radeon R9 370;AMD;2;13;22468
90762;Radeon R7 350 OEM;AMD;2;16;81489
90763;UHD Graphics 48EU;Intel;0;20;74445
90764;Radeon Pro W6400;AMD;4;13;55166
90765;Radeon R7 340 OEM;AMD;2;8;9349
90766;HD Graphics P4600;Intel;0;14;23010
90767;Radeon Pro V320;AMD;16;8;97156
90768;HD Graphics 405;Intel;0;13;82690
90769;UHD Graphics G7;Intel;0;9;62583
90770;Iris Plus Graphics G7;Intel;0;11;54358
90771;UHD Graphics 64EU;Intel;0;10;80777
90772;GeForce GTX 960;NVIDIA;2;6;51836
90773;Radeon R9 FURY X2;AMD;4;11;84631
90774;HD Graphics 2000;Intel;0;8;32902
90775;Radeon R7 260X;AMD;2;14;47595
90776;Radeon R9 290X2;AMD;4;;46015
90777;Radeon R7 265X OEM;AMD;2;11;38088
90778;Radeon HD 8970 OEM;AMD;3;8;93708
90779;GeForce RTX 2060;NVIDIA;6;21;89008
90780;Radeon Pro W5700;AMD;8;10;65898
90781;Radeon Pro VII;AMD;16;19;44417
90782;HD Graphics 3000;Intel;0;10;94575
90783;Radeon Pro V520;AMD;8;20;45073
90784;Radeon R5 240 OEM;AMD;2;4;41815
90785;HD Graphics 400;Intel;0;15;14426
90786;GeForce GTX 950 OEM;NVIDIA;4;8;33350
90787;GeForce RTX 4090;NVIDIA;24;13;21565
90788;GeForce GTX 980;NVIDIA;4;10;14823
90789;Radeon R9 390 X2;AMD;8;14;58957
90790;Radeon R7 430 OEM;AMD;2;21;19863
90791;GeForce RTX 4060;NVIDIA;8;13;8556
90792;Radeon HD 7850;AMD;2;14;46970
90793;HD Graphics 4400;Intel;0;19;84535
90794;Radeon R9 285;AMD;2;9;43329
90795;Radeon Pro Duo Polaris;AMD;16;10;35954
90796;GeForce RTX 2060 TU104;NVIDIA;6;20;99404
90797;Radeon R7 350 OEM;AMD;2;9;85773
90798;HD Graphics 2000;Intel;0;11;25539
90799;Radeon R9 285;AMD;2;7;37759
90800;Radeon Pro WX 8200;AMD;8;8;215
90801;Radeon Pro WX 7100;AMD;8;19;88810
90802;UHD Graphics 16EU;Intel;0;10;20293
90803;GeForce GTX 950;NVIDIA;2;5;69666
90804;Radeon R7 265;AMD;2;20;91977
90805;GeForce GTX 1070 GDDR5X;NVIDIA;8;11;89766
90806;Radeon Pro Duo;AMD;4;16;24915
90807;GeForce GTX 1650 GDDR6;NVIDIA;4;16;50944
90808;Radeon R9 FURY;AMD;4;11;94071
90809;HD Graphics 515;Intel;0;13;74852
90810;Radeon R9 370;AMD;2;10;28794
90811;Radeon Pro Duo;AMD;4;18;47727
90812;Iris Pro Graphics 5200;Intel;0;4;77156
90813;Radeon HD 8970 OEM;AMD;3;17;93168
90814;Radeon R9 285;AMD;2;20;28450
90815;HD Graphics 4000;Intel;0;5;95306
90816;Radeon HD 8990 OEM;AMD;3;19;43974
90817;GeForce RTX 4050;NVIDIA;8;6;65722
90818;UHD Graphics P750;Intel;0;18;22351
90819;UHD Graphics 630;Intel;0;10;12951
90820;Radeon R7 350X OEM;AMD;4;11;69540
90821;GeForce RTX 2080 Ti 12 GB;NVIDIA;12;12;96885
90822;UHD Graphics 605;Intel;0;16;23989
90823;Radeon HD 7970 X2;AMD;3;14;72250
90824;Radeon RX 470D;AMD;4;19;54120
90825;UHD Graphics 620;Intel;0;14;39375
90826;Radeon R7 340 OEM;AMD;2;6;22195
90827;HD Graphics 515;Intel;0;8;50660
90828;Radeon R9 380X;AMD;4;18;41136
90829;Radeon R7 265;AMD;2;14;16111
90830;HD Graphics 3000;Intel;0;8;85324
90831;HD Graphics P5700;Intel;0;7;5224
90832;GeForce GTX 1080 Ti;NVIDIA;11;11;32436
90833;GeForce GTX 1080 Ti;NVIDIA;11;13;27477
90834;Radeon Pro W6600;AMD;8;21;21720
90835;Iris Graphics 550;Intel;0;4;67127
90836;Radeon R7 370;AMD;2;12;78174
90837;Radeon Pro V520;AMD;8;21;11907
90838;Radeon R7 260;AMD;2;5;47290
90839;Radeon RX 460;AMD;2;;53487
90840;Radeon R9 380 OEM;AMD;4;21;45364
90841;GeForce RTX 2080;NVIDIA;8;9;6186
90842;Radeon R9 290X2;AMD;4;14;95068
90843;Iris Pro Graphics P580;Intel;0;7;88361
90844;GeForce GT 1010;NVIDIA;2;13;60175
90845;UHD Graphics P750;Intel;0;19;15390
90846;Radeon Pro WX 5100;AMD;8;14;83667
90847;GeForce RTX 4070;NVIDIA;12;13;9998
90848;Radeon R9 380X;AMD;4;;34733
90849;HD Graphics P5700;Intel;0;6;16555
90850;GeForce RTX 4080 16 GB;NVIDIA;16;7;30937
90851;Radeon RX 470D;AMD;4;13;84164
90852;Radeon R7 240 OEM;AMD;2;8;57105
90853;HD Graphics 4200;Intel;0;10;93675
90854;GeForce GTX 980;NVIDIA;4;7;7553
90855;GeForce RTX 3070 Ti 16 GB;NVIDIA;16;15;51964
90856;GeForce RTX 3060 Ti GDDR6X;NVIDIA;8;21;67113
90857;Radeon Vega Frontier Edition;AMD;16;8;7784
90858;UHD Graphics 630;Intel;0;6;32090
90859;Radeon R7 430 OEM;AMD;2;12;51082
90860;GeForce GT 1010;NVIDIA;2;11;58219
90861;Radeon R9 FURY;AMD;4;13;4708
90862;Radeon R9 390;AMD;8;5;52824
90863;HD Graphics 4600;Intel;0;8;18160
90864;HD Graphics 4200;Intel;0;13;33800
90865;GeForce GTX 1080;NVIDIA;8;8;38423
90866;Radeon RX 480;AMD;8;8;29321
90867;Radeon R7 340 OEM;AMD;2;21;45026
90868;GeForce GTX 1060 5 GB;NVIDIA;5;6;4856
90869;GeForce GTX 1050;NVIDIA;2;10;84161
90870;HD Graphics 405;Intel;0;21;7394
90871;GeForce GTX 1060 3 GB;NVIDIA;3;;31109
90872;HD Graphics P4000;Intel;0;;96402
90873;Radeon HD 8760 OEM;AMD;2;5;93620
90874;GeForce GTX 1660;NVIDIA;6;11;45444
90875;GeForce GT 1010 DDR4;NVIDIA;2;10;89871
90876;GeForce GTX 1650 TU106;NVIDIA;4;17;72197
90877;Radeon Pro Duo Polaris;AMD;16;17;56446
90878;HD Graphics 405;Intel;0;6;92995
90879;GeForce RTX 2070 SUPER;NVIDIA;8;10;94766
90880;GeForce GTX TITAN X;NVIDIA;12;16;8282
90881;Radeon R7 260;AMD;2;15;71797
90882;Radeon Pro SSG;AMD;16;19;24265
90883;HD Graphics 530;Intel;0;11;4673
90884;GeForce GTX 1060 5 GB;NVIDIA;5;5;80163
90885;TITAN V;NVIDIA;12;14;93293
90886;Iris Plus Graphics 645;Intel;0;11;72586
90887;GeForce GTX 1070 GDDR5X;NVIDIA;8;21;69586
90888;Radeon HD 8870 OEM;AMD;2;6;21187
90889;Radeon R7 350;AMD;2;18;43678
90890;GeForce RTX 2070 SUPER;NVIDIA;8;17;87824
90891;GeForce GTX 980;NVIDIA;4;17;8494
90892;Radeon R9 380X;AMD;4;;62635
90893;Radeon HD 8990 OEM;AMD;3;15;20277
90894;Radeon HD 7850;AMD;2;10;94521
90895;Radeon R9 280X;AMD;3;13;27780
90896;GeForce GTX 1050;NVIDIA;2;20;27627
