id;memory;ram_stick_type;clock_speed
152765;4;DDR3;1066
152766;16;DDR3;3000
152767;16;DDR4;333
152768;8;DDR2;1333
152769;16;DDR3;533
152770;2;DDR3;3600
152771;16;DDR2;3600
152772;8;DDR3;1600
152773;8;DDR4;1600
152774;8;DDR3;300
152775;4;DDR1;3200
152776;16;DDR1;1600
152777;32;DDR4;533
152778;2;DDR4;533
152779;4;DDR1;4400
152780;16;DDR1;300
152781;4;DDR3;400
152782;8;DDR1;2933
152783;8;DDR1;4400
152784;16;DDR1;333
152785;16;DDR2;3000
152786;32;DDR2;800
152787;16;DDR4;533
152788;4;DDR3;300
152789;16;DDR2;4400
152790;16;DDR4;1066
152791;2;DDR2;266
152792;2;DDR3;200
152793;2;DDR4;800
152794;2;DDR2;1333
152795;32;DDR1;667
152796;32;DDR3;1000
152797;4;DDR3;533
152798;4;DDR1;1333
152799;2;DDR1;1000
152800;16;DDR4;3600
152801;16;DDR3;800
152802;4;DDR3;200
152803;2;DDR3;1000
152804;2;DDR1;3000
152805;4;DDR3;200
152806;32;DDR1;800
152807;4;DDR4;266
152808;8;DDR1;4400
152809;4;DDR1;200
152810;16;DDR1;800
152811;32;DDR4;2666
152812;32;DDR3;4000
152813;32;DDR4;4400
152814;2;DDR4;300
152815;16;DDR4;400
152816;16;DDR2;3200
152817;8;DDR2;1333
152818;2;DDR3;266
152819;8;DDR4;3600
152820;16;DDR3;4000
152821;8;DDR1;800
152822;16;DDR1;800
152823;2;DDR4;4400
152824;32;DDR4;2666
152825;16;DDR1;3200
152826;2;DDR2;200
152827;8;DDR1;1066
152828;2;DDR3;266
152829;8;DDR3;1333
152830;32;DDR1;1333
152831;32;DDR2;400
152832;2;DDR2;4000
152833;8;DDR3;800
152834;8;DDR1;667
152835;32;DDR1;3600
152836;8;DDR3;400
152837;2;DDR3;800
152838;16;DDR4;266
152839;16;DDR3;333
152840;32;DDR2;3000
152841;2;DDR2;4400
152842;32;DDR4;266
152843;32;DDR4;2933
152844;16;DDR2;200
152845;2;DDR1;667
152846;4;DDR4;1333
152847;8;DDR2;3200
152848;8;DDR3;2933
152849;2;DDR2;266
152850;4;DDR3;200
152851;32;DDR2;667
152852;8;DDR4;333
152853;2;DDR4;3600
152854;8;DDR3;4000
152855;4;DDR1;4400
152856;8;DDR3;1600
152857;8;DDR1;800
152858;16;DDR4;800
152859;4;DDR1;2666
152860;2;DDR1;1333
152861;4;DDR1;4000
152862;4;DDR3;333
152863;4;DDR4;3000
152864;8;DDR4;3000
152865;32;DDR2;533
152866;16;DDR2;4000
152867;4;DDR4;4400
152868;16;DDR1;2666
152869;32;DDR3;4400
152870;4;DDR2;1600
152871;2;DDR1;1066
152872;32;DDR2;1000
152873;16;DDR2;1000
152874;16;DDR2;533
152875;2;DDR2;300
152876;16;DDR4;333
152877;32;DDR1;4400
152878;4;DDR2;400
152879;32;DDR1;400
152880;8;DDR4;533
152881;16;DDR1;333
152882;32;DDR4;2400
152883;4;DDR2;2666
152884;4;DDR3;333
152885;32;DDR1;3200
152886;16;DDR1;3600
152887;2;DDR2;400
152888;32;DDR2;266
152889;2;DDR1;2933
152890;2;DDR3;2666
152891;16;DDR2;1066
152892;2;DDR2;400
152893;16;DDR4;1066
152894;2;DDR3;4000
152895;32;DDR1;300
152896;32;DDR3;3000
152897;16;DDR1;3200
152898;2;DDR2;533
152899;2;DDR3;3000
152900;8;DDR2;3200
152901;16;DDR1;266
152902;8;DDR4;1000
152903;16;DDR2;4000
152904;4;DDR4;800
152905;16;DDR3;200
152906;4;DDR2;4000
152907;32;DDR2;533
152908;8;DDR2;533
152909;32;DDR1;667
152910;32;DDR3;4400
152911;16;DDR1;800
152912;2;DDR2;1600
152913;8;DDR4;3200
152914;4;DDR1;4400
152915;32;DDR1;3200
152916;4;DDR3;667
152917;32;DDR1;4000
152918;16;DDR1;3000
152919;16;DDR4;2666
152920;16;DDR3;200
152921;32;DDR2;800
152922;2;DDR1;1333
152923;8;DDR4;266
152924;8;DDR3;1000
152925;8;DDR1;3000
152926;2;DDR2;2666
152927;16;DDR1;2933
152928;16;DDR1;3200
152929;8;DDR3;400
152930;8;DDR4;400
152931;32;DDR4;2933
152932;32;DDR1;667
152933;32;DDR1;3600
152934;2;DDR4;2933
152935;16;DDR2;667
152936;8;DDR1;333
152937;32;DDR3;266
152938;32;DDR1;266
152939;32;DDR2;3200
152940;16;DDR4;533
152941;2;DDR2;533
152942;8;DDR3;3000
152943;2;DDR3;533
152944;2;DDR1;300
152945;16;DDR2;667
152946;8;DDR3;3200
152947;8;DDR2;533
152948;16;DDR2;333
152949;32;DDR2;667
152950;4;DDR3;200
152951;16;DDR4;3000
152952;16;DDR3;1600
152953;4;DDR4;4400
152954;4;DDR1;667
152955;4;DDR1;1000
152956;32;DDR1;3000
152957;8;DDR4;3600
152958;8;DDR1;2400
152959;4;DDR2;1066
152960;4;DDR2;1000
152961;16;DDR3;1066
152962;16;DDR2;4400
152963;32;DDR1;2933
152964;4;DDR4;4400
152965;8;DDR3;533
152966;4;DDR3;533
152967;2;DDR1;300
152968;16;DDR2;3000
152969;2;DDR4;3200
152970;8;DDR3;2933
152971;16;DDR3;4000
152972;2;DDR2;200
152973;16;DDR2;3600
152974;8;DDR2;333
152975;16;DDR2;3600
152976;16;DDR4;200
152977;16;DDR4;2666
152978;16;DDR4;800
152979;4;DDR1;1333
152980;32;DDR3;3600
152981;32;DDR2;800
152982;2;DDR2;1600
152983;2;DDR4;2666
152984;16;DDR4;400
152985;4;DDR3;1600
152986;4;DDR3;2400
152987;32;DDR4;300
152988;8;DDR2;3200
152989;16;DDR4;3600
152990;4;DDR2;1066
152991;32;DDR2;1333
152992;4;DDR2;300
152993;32;DDR3;2400
152994;4;DDR1;3600
152995;2;DDR2;1000
152996;2;DDR4;200
152997;16;DDR4;4000
152998;16;DDR2;3000
152999;8;DDR2;3000
153000;16;DDR2;333
153001;8;DDR3;300
153002;32;DDR1;667
153003;4;DDR3;4400
153004;32;DDR2;1000
153005;4;DDR3;2666
153006;2;DDR4;800
153007;4;DDR4;1066
153008;4;DDR1;200
153009;2;DDR3;800
153010;8;DDR2;3600
153011;16;DDR2;533
153012;8;DDR1;667
153013;16;DDR3;2666
153014;16;DDR3;667
153015;32;DDR1;533
153016;2;DDR3;2666
153017;16;DDR4;3200
153018;16;DDR1;1000
153019;16;DDR3;200
153020;32;DDR1;3600
153021;16;DDR2;200
153022;2;DDR2;300
153023;16;DDR1;533
153024;32;DDR4;4000
153025;2;DDR3;3600
153026;16;DDR1;4400
153027;16;DDR4;333
153028;32;DDR3;1333
153029;16;DDR1;3000
153030;32;DDR4;1333
153031;16;DDR2;300
153032;16;DDR1;667
153033;8;DDR3;667
153034;16;DDR2;3600
153035;32;DDR3;800
153036;16;DDR1;4000
153037;4;DDR4;667
153038;8;DDR4;2400
153039;8;DDR3;333
153040;32;DDR4;3600
153041;32;DDR1;1333
153042;8;DDR3;3000
153043;2;DDR4;1000
153044;8;DDR4;3000
153045;32;DDR2;333
153046;8;DDR3;300
153047;16;DDR1;333
153048;2;DDR4;4400
153049;32;DDR3;300
153050;8;DDR3;1066
153051;8;DDR4;800
153052;16;DDR1;3600
153053;4;DDR4;3000
153054;16;DDR2;2933
153055;8;DDR1;3600
153056;2;DDR3;800
153057;32;DDR1;266
153058;16;DDR4;266
153059;16;DDR1;200
153060;4;DDR1;266
153061;32;DDR3;2666
153062;8;DDR4;4000
153063;2;DDR3;2400
153064;16;DDR2;266
153065;16;DDR1;2666
153066;16;DDR1;2666
153067;16;DDR1;300
153068;4;DDR2;200
153069;8;DDR1;200
153070;8;DDR1;667
153071;4;DDR1;300
153072;4;DDR1;200
153073;32;DDR3;4400
153074;8;DDR2;800
153075;8;DDR3;300
153076;4;DDR2;333
153077;2;DDR1;300
153078;16;DDR1;300
153079;16;DDR2;2933
153080;4;DDR4;667
153081;16;DDR3;3200
153082;2;DDR1;667
153083;4;DDR2;1066
153084;16;DDR2;1600
153085;4;DDR3;2933
153086;32;DDR2;2933
153087;4;DDR2;4400
153088;4;DDR3;2933
153089;8;DDR2;667
153090;8;DDR3;1066
153091;32;DDR2;4400
153092;2;DDR2;333
153093;4;DDR1;800
153094;8;DDR1;4000
153095;8;DDR3;2400
153096;32;DDR2;300
153097;2;DDR3;1066
153098;32;DDR4;2666
153099;4;DDR1;266
153100;32;DDR2;800
153101;16;DDR4;2400
153102;32;DDR1;800
153103;32;DDR4;200
153104;32;DDR2;2933
153105;32;DDR4;300
153106;8;DDR4;400
153107;32;DDR1;266
153108;8;DDR2;1333
153109;16;DDR4;800
153110;32;DDR4;200
153111;16;DDR4;1066
153112;16;DDR2;3200
153113;2;DDR3;1333
153114;16;DDR1;800
153115;16;DDR4;2666
153116;8;DDR3;533
153117;16;DDR1;1333
153118;16;DDR2;800
153119;32;DDR4;2933
153120;4;DDR4;200
153121;16;DDR4;2666
153122;16;DDR1;3600
153123;2;DDR1;533
153124;32;DDR3;4000
153125;32;DDR4;200
153126;32;DDR4;400
153127;8;DDR2;1000
153128;8;DDR2;533
153129;8;DDR1;1000
153130;32;DDR3;1000
153131;32;DDR2;2933
153132;16;DDR3;4000
153133;16;DDR1;266
153134;2;DDR3;200
153135;4;DDR2;2933
153136;2;DDR4;333
153137;2;DDR4;1000
153138;32;DDR3;3000
153139;16;DDR3;667
153140;4;DDR1;2933
153141;4;DDR1;333
153142;8;DDR2;3200
153143;4;DDR1;3200
153144;2;DDR4;3600
153145;8;DDR3;200
153146;16;DDR1;2933
153147;2;DDR1;2666
153148;8;DDR1;400
153149;2;DDR4;4400
153150;16;DDR4;667
153151;32;DDR4;800
153152;4;DDR2;2400
153153;16;DDR3;800
153154;8;DDR2;667
153155;8;DDR1;800
153156;2;DDR2;3600
153157;2;DDR4;1066
153158;2;DDR1;2666
153159;2;DDR1;3200
153160;2;DDR1;333
153161;16;DDR3;3000
153162;16;DDR4;800
153163;4;DDR2;533
153164;2;DDR3;800
153165;32;DDR2;4000
153166;32;DDR3;200
153167;16;DDR3;2666
153168;32;DDR1;300
153169;2;DDR3;2933
153170;16;DDR3;800
153171;4;DDR3;200
153172;4;DDR1;333
153173;8;DDR1;333
153174;4;DDR1;1066
153175;8;DDR4;2666
153176;2;DDR1;800
153177;2;DDR4;200
153178;16;DDR4;2666
153179;4;DDR3;1333
153180;32;DDR4;800
153181;4;DDR1;800
153182;8;DDR4;3200
153183;32;DDR2;800
153184;4;DDR3;2666
153185;32;DDR4;1600
153186;32;DDR3;200
153187;4;DDR4;800
153188;16;DDR3;1066
153189;4;DDR3;1066
153190;2;DDR1;4000
153191;32;DDR1;266
153192;2;DDR2;2933
153193;2;DDR2;4400
153194;32;DDR4;800
153195;16;DDR4;667
153196;8;DDR3;2933
153197;4;DDR2;300
153198;2;DDR3;2933
153199;8;DDR2;1333
153200;32;DDR3;1333
153201;8;DDR1;1066
153202;2;DDR3;3600
153203;32;DDR4;266
153204;8;DDR2;4400
153205;4;DDR4;1066
153206;2;DDR1;1000
153207;32;DDR3;4400
153208;4;DDR1;800
153209;32;DDR4;667
153210;2;DDR2;266
153211;4;DDR2;533
153212;8;DDR3;2400
153213;8;DDR4;400
153214;8;DDR1;4000
153215;16;DDR1;533
153216;16;DDR4;3600
153217;16;DDR4;4400
153218;4;DDR1;2666
153219;16;DDR3;3000
153220;8;DDR3;533
153221;2;DDR2;200
153222;8;DDR4;1333
153223;32;DDR3;800
153224;2;DDR1;1000
153225;16;DDR1;4000
153226;8;DDR3;2933
153227;16;DDR1;1600
153228;2;DDR4;400
153229;32;DDR2;800
153230;8;DDR1;800
153231;2;DDR3;300
153232;8;DDR2;800
153233;8;DDR3;1600
153234;32;DDR2;1600
153235;2;DDR4;1333
153236;32;DDR3;300
153237;16;DDR1;1600
153238;32;DDR1;667
153239;16;DDR3;333
153240;32;DDR3;3000
153241;32;DDR1;1000
153242;2;DDR1;3600
153243;16;DDR2;667
153244;8;DDR3;300
153245;4;DDR2;266
153246;2;DDR4;3200
153247;16;DDR2;400
153248;32;DDR4;1066
153249;2;DDR1;2933
153250;32;DDR3;2666
153251;32;DDR1;400
153252;16;DDR3;533
153253;8;DDR4;533
153254;16;DDR3;4400
153255;16;DDR4;800
153256;16;DDR4;533
153257;2;DDR1;2666
153258;4;DDR3;1600
153259;4;DDR3;2666
153260;32;DDR1;3600
153261;16;DDR1;333
153262;8;DDR2;4000
153263;2;DDR4;3600
153264;16;DDR2;1000
153265;4;DDR3;800
153266;2;DDR4;1600
153267;4;DDR1;667
153268;16;DDR2;2933
153269;16;DDR1;3200
153270;8;DDR3;2666
153271;8;DDR4;3200
153272;2;DDR3;333
153273;4;DDR2;2400
153274;2;DDR1;2400
153275;16;DDR2;200
153276;4;DDR4;2666
153277;4;DDR4;1600
153278;2;DDR3;3200
153279;4;DDR1;4400
153280;2;DDR4;300
153281;16;DDR4;667
153282;4;DDR4;533
153283;2;DDR1;4400
153284;32;DDR3;1600
153285;8;DDR3;3000
153286;32;DDR1;2666
153287;32;DDR2;266
153288;32;DDR3;1000
153289;32;DDR4;533
153290;8;DDR2;2666
153291;4;DDR1;300
153292;4;DDR1;3000
153293;32;DDR4;2666
153294;4;DDR4;533
153295;8;DDR1;3600
153296;2;DDR3;4400
153297;2;DDR2;800
153298;8;DDR3;533
153299;16;DDR3;400
153300;8;DDR1;533
153301;2;DDR1;4000
153302;4;DDR3;1066
153303;4;DDR3;533
153304;8;DDR1;300
153305;32;DDR4;1600
153306;16;DDR1;667
153307;32;DDR4;4000
153308;2;DDR3;1066
153309;4;DDR4;2933
153310;2;DDR3;3200
153311;8;DDR3;4000
153312;2;DDR4;533
153313;8;DDR2;3200
153314;16;DDR2;800
153315;32;DDR4;1333
153316;16;DDR3;533
153317;2;DDR2;266
153318;32;DDR1;2666
153319;2;DDR2;1066
153320;2;DDR1;1333
153321;32;DDR1;2933
153322;32;DDR2;300
153323;2;DDR2;533
153324;16;DDR4;400
153325;32;DDR2;3000
153326;32;DDR4;266
153327;4;DDR4;333
153328;8;DDR1;1600
153329;2;DDR4;200
153330;4;DDR1;3200
153331;16;DDR3;3600
153332;2;DDR2;3600
153333;32;DDR3;3200
153334;2;DDR2;200
153335;8;DDR4;400
153336;4;DDR2;200
153337;32;DDR3;2666
153338;2;DDR1;266
153339;32;DDR1;4000
153340;4;DDR1;266
153341;8;DDR4;300
153342;32;DDR3;3000
153343;32;DDR1;1600
153344;32;DDR1;1000
153345;8;DDR3;1000
153346;8;DDR3;266
153347;32;DDR4;3200
153348;16;DDR3;800
153349;32;DDR3;4400
153350;4;DDR2;4400
153351;2;DDR3;2666
153352;32;DDR3;266
153353;16;DDR4;1066
153354;16;DDR2;667
153355;32;DDR3;200
153356;16;DDR2;2666
153357;16;DDR3;3200
153358;2;DDR3;4000
153359;8;DDR1;2933
153360;2;DDR4;2933
153361;4;DDR1;333
153362;8;DDR4;3200
153363;16;DDR4;800
153364;2;DDR3;300
153365;2;DDR3;3600
153366;8;DDR1;266
153367;4;DDR3;4000
153368;8;DDR3;2933
153369;8;DDR3;2666
153370;16;DDR1;800
153371;16;DDR1;800
153372;8;DDR4;300
153373;32;DDR1;3200
153374;2;DDR3;3600
153375;32;DDR3;3600
153376;8;DDR1;2400
153377;8;DDR3;400
153378;4;DDR2;2933
153379;2;DDR4;2666
153380;32;DDR1;800
153381;8;DDR3;333
153382;8;DDR2;533
153383;8;DDR2;800
153384;4;DDR2;1000
153385;4;DDR1;266
153386;2;DDR2;533
153387;8;DDR4;400
153388;8;DDR4;2666
153389;16;DDR3;333
153390;2;DDR4;4400
153391;16;DDR4;2933
153392;2;DDR3;667
153393;32;DDR3;266
153394;8;DDR3;3000
153395;32;DDR4;400
153396;8;DDR1;266
153397;4;DDR4;1000
153398;2;DDR4;300
153399;32;DDR4;3600
153400;4;DDR3;1600
153401;8;DDR3;300
153402;8;DDR1;200
153403;32;DDR2;3200
153404;2;DDR1;3600
153405;4;DDR3;4000
153406;8;DDR3;3200
153407;32;DDR2;2666
153408;4;DDR1;2933
153409;8;DDR1;2933
153410;4;DDR2;3600
153411;8;DDR2;800
153412;4;DDR4;4400
153413;2;DDR3;333
153414;2;DDR1;1600
153415;32;DDR3;266
153416;8;DDR1;1066
153417;16;DDR2;533
153418;2;DDR2;1066
153419;2;DDR1;4000
153420;8;DDR4;667
153421;4;DDR2;2933
153422;4;DDR4;667
153423;4;DDR4;2666
153424;32;DDR1;333
153425;8;DDR4;400
153426;32;DDR4;3000
153427;32;DDR1;2400
153428;2;DDR4;1600
153429;4;DDR4;2400
153430;8;DDR3;3600
153431;4;DDR1;266
153432;16;DDR3;3600
153433;32;DDR4;667
153434;8;DDR4;800
153435;16;DDR3;266
153436;2;DDR3;2666
153437;8;DDR3;800
153438;16;DDR4;1600
153439;8;DDR4;2666
153440;32;DDR1;3000
153441;32;DDR3;333
153442;4;DDR3;3200
153443;4;DDR3;333
153444;32;DDR1;4000
153445;4;DDR4;667
153446;8;DDR4;2933
153447;2;DDR2;3600
153448;16;DDR2;4400
153449;16;DDR2;2666
153450;4;DDR4;200
153451;2;DDR3;667
153452;2;DDR1;3000
153453;8;DDR2;2933
153454;8;DDR3;3600
153455;4;DDR1;533
153456;8;DDR4;200
153457;32;DDR4;1066
153458;8;DDR3;2666
153459;16;DDR4;1333
153460;4;DDR3;266
153461;16;DDR1;1000
153462;16;DDR4;400
153463;2;DDR3;266
153464;16;DDR1;1600
153465;8;DDR4;800
153466;2;DDR1;800
153467;8;DDR4;333
153468;16;DDR1;533
153469;16;DDR4;1066
153470;32;DDR1;4400
153471;8;DDR1;333
153472;16;DDR4;200
153473;16;DDR1;1000
153474;8;DDR3;4000
153475;32;DDR1;3200
153476;8;DDR1;333
153477;2;DDR2;3600
153478;4;DDR4;4400
153479;32;DDR4;4400
153480;8;DDR3;3200
153481;4;DDR1;800
153482;32;DDR2;3000
153483;4;DDR2;300
153484;4;DDR4;2400
153485;2;DDR4;3200
153486;2;DDR1;1333
153487;4;DDR2;800
153488;4;DDR2;3000
153489;32;DDR4;1000
153490;2;DDR2;2933
153491;8;DDR1;400
153492;4;DDR1;1000
153493;2;DDR2;400
153494;2;DDR3;1000
153495;32;DDR4;2400
153496;16;DDR3;1600
153497;4;DDR2;2933
153498;2;DDR4;1066
153499;2;DDR3;667
153500;4;DDR2;3000
153501;2;DDR2;533
153502;2;DDR1;1066
153503;32;DDR3;1600
153504;2;DDR1;533
153505;16;DDR4;3600
153506;16;DDR3;4000
153507;8;DDR1;300
153508;8;DDR4;3200
153509;4;DDR1;266
153510;16;DDR2;400
153511;8;DDR2;333
153512;4;DDR1;2933
153513;32;DDR2;1333
153514;32;DDR1;333
153515;16;DDR2;3000
153516;16;DDR2;266
153517;16;DDR2;800
153518;16;DDR4;2666
153519;2;DDR4;333
153520;8;DDR3;2933
153521;2;DDR4;1000
153522;32;DDR1;800
153523;4;DDR4;3600
153524;4;DDR2;2400
153525;8;DDR1;333
153526;4;DDR4;3000
153527;8;DDR2;200
153528;2;DDR4;1066
153529;8;DDR3;3600
153530;4;DDR1;200
153531;4;DDR2;3600
153532;2;DDR3;800
153533;4;DDR4;1600
153534;16;DDR4;3600
153535;4;DDR1;2666
153536;16;DDR4;333
153537;16;DDR3;266
153538;8;DDR3;2400
153539;2;DDR2;4000
153540;2;DDR2;533
153541;16;DDR3;667
153542;32;DDR1;333
153543;8;DDR3;4000
153544;32;DDR1;4000
153545;16;DDR1;800
153546;4;DDR4;4000
153547;16;DDR2;2400
153548;16;DDR3;800
153549;8;DDR2;3200
153550;32;DDR3;533
153551;32;DDR4;3600
153552;16;DDR3;3200
153553;8;DDR1;266
153554;16;DDR2;3000
153555;8;DDR4;2400
153556;32;DDR4;300
153557;8;DDR2;300
153558;16;DDR3;3200
153559;8;DDR2;1066
153560;8;DDR4;266
153561;16;DDR3;2400
153562;16;DDR4;266
153563;16;DDR1;533
153564;16;DDR2;3000
153565;32;DDR1;1333
153566;32;DDR1;3200
153567;4;DDR4;800
153568;32;DDR3;1000
153569;16;DDR2;200
153570;8;DDR2;333
153571;8;DDR1;4000
153572;32;DDR4;3600
153573;2;DDR2;300
153574;4;DDR1;200
153575;32;DDR4;266
153576;8;DDR2;1000
153577;2;DDR1;800
153578;32;DDR3;300
153579;2;DDR1;3200
153580;2;DDR4;2666
153581;32;DDR2;4000
153582;8;DDR3;4000
153583;4;DDR4;3600
153584;8;DDR2;800
153585;8;DDR1;4400
153586;2;DDR2;4000
153587;32;DDR4;3000
153588;2;DDR4;300
153589;16;DDR4;1066
153590;16;DDR1;1000
153591;16;DDR4;800
153592;8;DDR4;1066
153593;2;DDR1;4000
153594;32;DDR3;1066
153595;32;DDR4;1600
153596;8;DDR1;1000
153597;2;DDR3;200
153598;4;DDR1;800
153599;32;DDR4;533
153600;32;DDR3;667
153601;2;DDR4;4400
153602;16;DDR3;1600
153603;16;DDR1;2933
153604;8;DDR1;1000
153605;32;DDR2;800
153606;2;DDR1;3000
153607;4;DDR4;1000
153608;4;DDR2;1333
153609;2;DDR4;200
153610;16;DDR3;3000
153611;8;DDR3;800
153612;32;DDR2;2933
153613;32;DDR4;2666
153614;4;DDR1;3000
153615;2;DDR4;266
153616;32;DDR4;3200
153617;8;DDR3;2933
153618;32;DDR4;3600
153619;2;DDR4;200
153620;4;DDR1;800
153621;8;DDR4;3200
153622;16;DDR1;1600
153623;8;DDR1;667
153624;2;DDR4;2666
153625;8;DDR3;1333
153626;8;DDR4;1333
153627;16;DDR3;300
153628;8;DDR4;3000
153629;32;DDR4;1000
153630;4;DDR2;667
153631;4;DDR3;400
153632;2;DDR4;4400
153633;32;DDR1;4000
153634;2;DDR4;1333
153635;2;DDR4;300
153636;16;DDR2;1000
153637;4;DDR1;1066
153638;16;DDR1;4400
153639;32;DDR1;3600
153640;8;DDR1;3600
153641;2;DDR2;200
153642;4;DDR1;2666
153643;16;DDR2;400
153644;16;DDR1;3000
153645;16;DDR2;533
153646;2;DDR1;800
153647;8;DDR4;3600
153648;8;DDR1;1000
153649;2;DDR4;1600
153650;2;DDR1;3000
153651;2;DDR1;3200
153652;8;DDR1;2933
153653;4;DDR3;2933
153654;4;DDR1;2400
153655;16;DDR1;2933
153656;2;DDR4;4000
153657;16;DDR2;667
153658;8;DDR3;333
153659;4;DDR3;800
153660;16;DDR2;300
153661;32;DDR4;1600
153662;4;DDR1;533
153663;4;DDR2;3000
153664;4;DDR2;2400
153665;32;DDR3;1066
153666;4;DDR3;4400
153667;8;DDR4;1066
153668;2;DDR4;667
153669;4;DDR3;2933
153670;8;DDR3;1600
153671;4;DDR2;2933
153672;2;DDR1;1000
153673;2;DDR2;2666
153674;2;DDR3;200
153675;2;DDR3;2933
153676;4;DDR3;1333
153677;4;DDR2;4400
153678;8;DDR3;300
153679;32;DDR1;533
153680;16;DDR3;400
153681;8;DDR2;300
153682;2;DDR3;2400
153683;8;DDR2;4000
153684;32;DDR4;4400
153685;32;DDR3;1000
153686;4;DDR1;1333
153687;2;DDR2;3200
153688;2;DDR3;200
153689;8;DDR2;200
153690;8;DDR3;4400
153691;2;DDR1;266
153692;16;DDR3;266
153693;32;DDR3;200
153694;16;DDR4;1333
153695;32;DDR1;400
153696;16;DDR2;333
153697;32;DDR4;1333
153698;8;DDR4;3600
153699;8;DDR1;4000
153700;8;DDR3;1066
153701;8;DDR4;533
153702;4;DDR1;300
153703;16;DDR2;4000
153704;8;DDR1;2666
153705;4;DDR3;300
153706;8;DDR2;2666
153707;32;DDR1;1066
153708;2;DDR2;400
153709;32;DDR4;2666
153710;4;DDR1;2666
153711;32;DDR4;3200
153712;16;DDR1;2933
153713;8;DDR4;1000
153714;32;DDR4;3000
153715;8;DDR1;3000
153716;4;DDR3;1066
153717;16;DDR4;533
153718;8;DDR1;667
153719;4;DDR4;533
153720;2;DDR4;1066
153721;32;DDR2;3200
153722;16;DDR3;1600
153723;16;DDR3;3600
153724;2;DDR4;200
153725;8;DDR1;3600
153726;4;DDR3;3600
153727;16;DDR3;1066
153728;32;DDR1;2933
153729;4;DDR3;2400
153730;8;DDR2;800
153731;8;DDR2;1600
153732;16;DDR4;266
153733;2;DDR3;4400
153734;32;DDR2;2933
153735;4;DDR4;3600
153736;8;DDR1;266
153737;32;DDR2;3200
153738;8;DDR1;300
153739;2;DDR4;300
153740;8;DDR3;400
153741;16;DDR3;4400
153742;2;DDR1;800
153743;16;DDR3;2400
153744;4;DDR2;667
153745;16;DDR1;800
153746;4;DDR3;3200
153747;32;DDR2;3200
153748;4;DDR2;1000
153749;4;DDR4;800
153750;8;DDR1;2933
153751;32;DDR3;300
153752;2;DDR1;300
153753;32;DDR3;667
153754;32;DDR3;2666
153755;2;DDR4;2400
153756;2;DDR4;1000
153757;8;DDR3;266
153758;16;DDR2;667
153759;8;DDR4;2400
153760;2;DDR1;533
153761;8;DDR3;533
153762;2;DDR4;1600
153763;4;DDR3;266
153764;32;DDR3;3600
153765;32;DDR2;4400
153766;4;DDR2;533
153767;16;DDR1;800
153768;32;DDR2;4400
153769;4;DDR3;333
153770;32;DDR1;533
153771;4;DDR3;800
153772;16;DDR1;1066
153773;2;DDR4;333
153774;4;DDR1;200
153775;16;DDR4;2400
153776;4;DDR4;3000
153777;8;DDR3;200
153778;4;DDR2;667
153779;2;DDR2;3200
153780;32;DDR1;4400
153781;32;DDR3;1000
153782;4;DDR3;200
153783;2;DDR4;800
153784;2;DDR2;3200
153785;4;DDR1;300
153786;2;DDR4;200
153787;16;DDR1;533
153788;16;DDR2;1066
153789;16;DDR2;4000
153790;8;DDR1;667
153791;16;DDR2;400
153792;2;DDR1;266
153793;4;DDR2;800
153794;32;DDR1;1333
153795;4;DDR1;2666
153796;16;DDR4;4000
153797;2;DDR3;1066
153798;32;DDR3;1600
153799;8;DDR3;200
153800;2;DDR2;1000
153801;16;DDR3;2666
153802;2;DDR3;1066
153803;2;DDR4;266
153804;2;DDR3;200
153805;16;DDR2;300
153806;16;DDR2;4400
153807;2;DDR4;4000
153808;4;DDR3;3600
153809;8;DDR1;300
153810;4;DDR1;800
153811;8;DDR3;3600
153812;32;DDR3;2400
153813;32;DDR1;333
153814;32;DDR1;1333
153815;16;DDR2;4000
153816;8;DDR4;667
153817;8;DDR3;4000
153818;2;DDR2;4000
153819;2;DDR1;667
153820;16;DDR2;1000
153821;8;DDR1;1066
153822;32;DDR4;333
153823;8;DDR4;1600
153824;2;DDR2;4000
153825;4;DDR3;200
153826;16;DDR1;200
153827;2;DDR4;2666
153828;8;DDR1;3200
153829;16;DDR4;200
153830;4;DDR2;800
153831;16;DDR4;1333
153832;4;DDR1;1066
153833;2;DDR4;667
153834;8;DDR2;1066
153835;32;DDR3;3000
153836;8;DDR4;200
153837;32;DDR4;1066
153838;16;DDR2;800
153839;2;DDR4;800
153840;8;DDR3;3000
153841;2;DDR4;4400
153842;16;DDR1;1066
153843;4;DDR2;266
153844;4;DDR1;1000
153845;4;DDR2;800
153846;32;DDR2;2666
153847;16;DDR4;2933
153848;4;DDR2;333
153849;16;DDR2;1066
153850;32;DDR4;3600
153851;32;DDR2;1333
153852;2;DDR4;3000
153853;32;DDR4;3200
153854;8;DDR3;300
153855;2;DDR2;2933
153856;16;DDR3;800
153857;16;DDR3;300
153858;32;DDR1;1600
153859;16;DDR2;800
153860;4;DDR4;200
153861;4;DDR1;4400
153862;2;DDR4;333
153863;16;DDR1;533
153864;16;DDR4;300
153865;8;DDR4;333
153866;8;DDR2;1000
153867;16;DDR1;266
153868;4;DDR3;300
153869;4;DDR2;2933
153870;16;DDR4;2400
153871;8;DDR1;3200
153872;8;DDR4;800
153873;32;DDR4;1600
153874;2;DDR3;4000
153875;32;DDR4;1066
153876;32;DDR2;1000
